business_id,date,likes,text,user_id
22tYw_yHTyw7eqx4oIeooA,7/21/13,1,Used to be Terrible's,CCaOeg0v3oe1XKSAFFpj3Q
22tYw_yHTyw7eqx4oIeooA,6/19/14,2,Formerly known as Terrible's,gL_ZCYyJCnxzhdZzgcDTMg
Bd_TreWDxPlewyo4T46n2g,7/10/13,2,The Royal Mile location opened today!,gxNLfuOCnHrH5kVVWhFDiQ
N8B8NLN29aDTQhATGZnqhw,4/22/14,1,Great iced tea!,QlOc_cKy_7Fs-Pg0vi9NAg
kCNp6j05zCixFt8ESfkRpg,8/9/14,1,"Excellent service from bartender,  Saul! Really enjoyed my nuts &  berries drink. Fianc̩ loved his Aviation.  Sweet bowling area.  Def gonna sample the food next time",yNxdgWJoCwg3cdO-N03nhQ
IW-NYIHk50mXV5Nz7nSGyw,3/29/14,1,Awesome food big beers and relaxin patio,ou3HcoDFZmgMAd-ciBbMkA
gbTYxxfAHVjQ0jEg6QfZmg,7/14/13,1,The folks who work there are great! Across street from Primantis this is a destination spot.,FYdpS8hpJUzzKD1VT1z3iA
NW8oT7STzS_lnGq9na1hKw,4/11/15,1,"Das Caf̩, das hei��t wie meine Ex-Verlobte",7SUGqPUrodGOcTBN3XqulQ
SKTJU4rBvzezzXK3mWOpew,7/18/13,1,They have gluten free cookies!,47Axeg0deIegNhwatMhC9A
Fpv8P6Yhxc5_DfR_hZ6gCA,3/19/14,1,"BYOB for food and drinks, including booze!!!",SB2l1-OsWL4g6g6vrUHBCw
z-vuSxK4jQvRBdsk4lFCAw,5/10/14,1,Try one of each lol,IXves_c7LYInXbYIc1mNdw
z-vuSxK4jQvRBdsk4lFCAw,6/26/14,2,The Ahi Tuna burger & the truffle fries. Get it! (Come hungry to leave room for a shake.),gzJpPaHN-NXBkAZcZri3hw
nzhhhaIvvLD6oF8c_Dh5wg,10/19/15,2,"Super Cup Mocha Cappuccino Milk Smoothie, the bobas are extraordinarily  fresh and the smoothie is really super  smooth!! Rates an obvious 5/5.",Q2jWOzEmkl6Zys2R1fFZWg
sNBquLTaV3IbUWkzSUlTpw,10/4/13,1,The sign outside still says Kabuki..I rode around looking for Sakana...,e6I37DMbjU3xqqTmraxIyw
sNBquLTaV3IbUWkzSUlTpw,4/16/15,1,"This place is spot on for nigiri lovers! Also, there is no ""time limit"" like most places which limit AYCE dining to about an hour. Great sushi, nice staff, and no rush!",MzLpRsCarUlxTQigMhxSMw
sNBquLTaV3IbUWkzSUlTpw,4/29/15,1,"Avoid JAY he's very moody, a food Nazi and will also tell you they don't have vanilla ice cream when they do lol smh",f4ykP63xZjH1afhMm7qSIA
sNBquLTaV3IbUWkzSUlTpw,7/25/15,1,I didn't enjoy my visit at Sakana today. Food was great but our server had an attitude.,rprUFN9Qnx5hC8Gs1-JIyQ
XiCnbGY6R92Ji7r38jceZA,8/3/13,1,I Went For The Grand Opening. Fast Quick And Friendly.,wwcq5VyFAFWw6f6umZ4NsA
XiCnbGY6R92Ji7r38jceZA,8/12/13,1,"Food just as good as in any chick fil a, expected.  Location is convenient but VERY poor planning in terms of drive-thru situation, parking. I love that it's close to home but many will opt to go elsewhere just due to the traffic situation alone--really, a drive through line directed towards the Sports authority parking lot?? Also, management should have thought to place experienced ppl at this locale to open & get things settled while  training new employees at established locations.Just saying",GN20gCrMHjXH7zdZ3AaAcA
i5Tq_jzm3osbY_uEJ79N1g,3/4/15,1,My favorite local sushi spot! Live lobster about to go down!,sTpNSJ8SIMrb3BzswMQxHg
ePJs-hfN2xzeZANrb1RTqQ,7/17/13,1,Newest indoor paintball place in Vegas. Place to be if you're thinking about going!,4hnh1bJ1NTiHS-1hpgwOMA
ezQxKy-pZByuqPUD58jkcw,12/29/13,1,I came from suprise looking for a nail salon And I can finally say that I've found the one at pretty little nails.came in to get a gel manicure by Julie who was awesome!,-16jrBhtVXbs1ReMO81E8A
HCLudIQYMDsteMkjc5dOQA,1/30/15,2,"Yelp app currently shows CvB s being open.  It's 823 pm, and it's not.",0bNXP9quoJEgyVZu9ipGgQ
HCLudIQYMDsteMkjc5dOQA,11/10/13,1,Place is awesome. Very knowledgeable and delish chocolates,7Ks2StcBS5H5htLE8w340Q
ZV1uiya7_lBfoZoU-FJSMg,9/15/13,1,"This place is absolutely horrible. The service is terrible; they treat you as though you are inconveniencing them. No one abides by the specials they promote, probably because half of the staff aren't aware of the specials to begin with. The food? Disgusting. Order the Smore's dessert, and you will wait thirty minutes for a marshmallow covered scoop of ice cream. Management does not apologize for anything. I give this place six months before they hopefully close down for good.",ixVSKI0DNQgO1HO-OZ6mQw
U4C3U_vaKS_l8nd-PJwMzg,11/18/14,1,Thanks to all of you for sharing your opinion about Paranormal.,sANu1Ci-44FsZX0OwRRSEw
Dktk0WoXR7TZmWqj7B7cqQ,7/3/14,1,"Don't come early, I've been waiting for them to open they are now 27 minuets late",M3IYFN2mllry_fJWXZQPIQ
qGffC4h6UOTSkLhzjj59FQ,8/25/13,2,Free guac and chips if you're wearing sandals!,ia1nTRAQEaFWv0cwADeK7g
qGffC4h6UOTSkLhzjj59FQ,9/14/13,1,Get the Groupon before it's no longer available and get your butt over here!,kSVYpNWA19wUplbdi0U0Uw
qGffC4h6UOTSkLhzjj59FQ,9/19/13,2,Coconut Bark is da bomb brah!!,QDtxaXQcgwBmJvL-i_T46g
qGffC4h6UOTSkLhzjj59FQ,9/24/13,1,What can I say....AMAZING! Great food & customer service!,2d_JTtp1tvUuPkMGL3VY4Q
qGffC4h6UOTSkLhzjj59FQ,10/4/13,1,Our new favorite spot. Kalua pig bowl is my fav! My husband loves the huli huli chicken bowl. Highly recommended!!!,8Sd5S5Efd7OuYKfLNfvK_A
qGffC4h6UOTSkLhzjj59FQ,10/25/15,1,"For first timers like us, the counter staff will let you sample the meats. For us, one bowl was plenty to more than satisfy both of us. Maybe not for hungry students who most likely eat one healthy meal a day.",Q2jWOzEmkl6Zys2R1fFZWg
YYm1mnmE36Ne7d5sT9huZQ,10/24/14,2,Get that dog in between my naan!,ODhV53XhesCBLJVfGsJGNA
G9kP3YiSNPfjbCbvorTDEQ,7/23/13,1,Normal store hours are Wednesday-Saturday 10-6.,8EyiYlKUMdJsQD3sA-fAjA
j1JzDh--v9P4wehtt_qBfQ,10/14/13,1,"There's nothing I don't love about this place.  Everyone is friendly, the food is always good, & every time I walk in, I'm home.",QaY1lK4Xc0yAB2xmWhtlew
j1JzDh--v9P4wehtt_qBfQ,10/26/13,1,Awesome Curry spot!,tieZ-ErCCIzOAFBlgQ3J8A
j1JzDh--v9P4wehtt_qBfQ,4/15/14,1,"Great fun little place to comes have some tasty, every one who works here is amazing too.",IGrrXWdyV03rNFKzLVS0NA
j1JzDh--v9P4wehtt_qBfQ,8/21/14,1,New hours: 5pm - 2am Mon-Sat,4LOUTfHA1tZQ7qyNDLQuow
j1JzDh--v9P4wehtt_qBfQ,7/24/13,2,"Congrats on the new spot Tnes!!! Kaba is hidden right next to Bazic,!! Check em out",U8l76MT2Ej32cFKfFI24fA
rtxbB81jnmJ0OiGmS9xECA,9/25/13,1,Grand opening today at 10 am! Be there or be square!,2HmHgW3hRYvXYFmQyQtLuw
T0g94VgTzoO2XNm8MvTvZg,7/27/13,1,This place is awesome.  Definitely come check it out.,jyAwg_krBTspUhs4iNSOUA
mo-zc81Q52d-iz5Put3zzw,1/4/14,1,Don't go late...food wasn't as good 20 minutes before close.,rzHZ3iYVQe_8h2e42DbUsw
dz1bfyHR5lOdse4b4UiQiQ,2/4/14,1,I didn't know this but you are charged $.60 for your side celery and $.60 for ranch.,yM0Bv8lqQrx9Yo0_1rtqxg
fX1WiBf5D23yuzEqdO3ByQ,12/12/14,1,"Good selection of craft beers, wine and liquor.",GpusJl1t2FlBT_3rgXVvog
j9J5X9qteM8GOlF5T94YnQ,9/20/13,1,"Woaw une brasserie branch̩ dans mon quartier :) bi̬re 4,50$ / verre 6,50$/pinte",sfZpUCrV7ISjn0TnOgiVLA
77jFevBpysigCin82zf7IQ,8/5/13,1,Nice comfortable lounge area overlooking the pool. It's especially nice right at sundown.,n6BCQP2uAV5F1qZmQaWlYQ
77jFevBpysigCin82zf7IQ,9/29/15,1,They wouldn't honor my free birthday reward :-(,jSKiFaojPu2U9_7Xi9mDlA
D7d-X4fLvVIdsCDFGpqzmg,12/14/13,1,text mypie to 91944 to get discounts. right now it's 15% off your next order.,o2nvNaJR_evxCgxCG62nJQ
tYlwIZWPEQFvU9avTaIv3w,1/8/14,1,I wish they still had the peanut butter and jelly sandwich available!,jxZcNClck7IPF0_4DYcqdw
IOwuFFUwRljuOxatDCGm6w,12/1/13,1,"They  ran out of chicken wings,  that kinda worries me, server seemed somewhat unsure,  I really hope that it was a fluke,  after the football game some televisions were left on running the direct tv logo.",bJFdmJJxfXgCYA5DMmyeqQ
gPdZmh3NnBorQiprxprTpA,1/15/15,1,If your looking for some good service this is the best place on this side of town. Quick service,EEMPaSJuu900lDib-0CPWA
ZttVe0O1uPG_OJl9hfk8ow,1/26/15,2,permanently closed,Vi6yC7XiZDADYG73Z0MJAQ
Lb2TBwZelvHqb5n-o4Zgww,5/30/15,1,See a beer that you like that's not in the cooler? It can be chilled in 4 min.--just ask!,9OZH1Ecw-qUkCW5MS0NefA
Y353UfUlI4zk-XIQXiOzcQ,1/4/14,1,The yelp deal has changed. It is now $5 for $10 instead of $10 for $20,2HmHgW3hRYvXYFmQyQtLuw
Y353UfUlI4zk-XIQXiOzcQ,7/1/14,2,Website says 20% discount for teachers & first responders (call first to confirm). And free wifi,AJoyva4SnxZGDon3xK9GZg
Y353UfUlI4zk-XIQXiOzcQ,8/15/14,1,They accept restaurant.com certificates :) (posted 8/15/14),FC-GbgPCTKPGYRhsftjOqg
sEOO65HF3fGoibq0TOPoPQ,4/14/14,1,Nice little spot thought the koi fish were cool. Wasn't a huge fan of the flavor selection.,c8_EUI2nmN1ae9XnwXP2zA
GWJXrBr9TA7TfOGKH6wK6w,8/17/13,2,"Go for the special. A kilo of mussels, bottle of prosecco & a waffle to share (unless you think you can manage that lot on your own!!",TV2x0Wc8ZfmsUgQEt67b_A
TH8fAgthGkpAHR5WZKnKTw,10/2/13,1,Great Sunday roast!,DEc_48vZ1s70k-wfYUA2qg
gEAB85-Zcm8Qs5JQPC_PHg,11/26/13,1,I love this place it's just like home and it has faygo! Can't get any better,nzT-jhqPY0dbAn0e8AgG3g
gEAB85-Zcm8Qs5JQPC_PHg,12/27/13,1,Messy just the way I like it!,xsTlqAQ7TjNFIUl5ihK00g
gEAB85-Zcm8Qs5JQPC_PHg,1/31/14,1,My first time here. The coney was good but these fries were terrible! Do people in Detroit eat black fries? Not sure if ill be back,PDFku3Ozng656CxAWH1kVQ
gEAB85-Zcm8Qs5JQPC_PHg,5/22/14,1,You can go wrong with any item!,eryLfrk7fabe8G1HPBkNAg
MdOWvWXCPR9mhvZ3AHZOQg,8/22/13,1,"Don't listen to the one star review... Their Galbi (Korean Short Ribs) was bursting with flavor, tender, and juicy. Just like their name.. It was deeeeelicious. Very on point in taste. I had the Galbi and Bibim Naengmyeon (spicy cold noodles)  combo... Enjoyed all of it. Happy tummy :) Soondubu (spicy soft tofu stew) had a great kick.. so good! And Al Chigae (spicy fish egg soup) was also quite seoulful ;)) Open late for midnight korean cravings. I approve :D",IK-bpyw7JNVxkExX4eSHpA
s4Ki8L-zutVJexVSnFlP-Q,3/8/14,1,Fried Chicken was delicious. You should try their Tom yam soup too yummy,CHs36CeDY0sWbScfGgPF9g
Nu_IcBFRt63p2OHzF2hUig,10/3/13,1,You have to be here tomorrow!  The flavors they will have will blow your mind!!,pFoUTiCa5Dpkxv_teTET-A
Nu_IcBFRt63p2OHzF2hUig,11/9/13,1,As a guy in the culinary side of work. The selection of flavor and the delivery of flavor is phenomenonal Desyree was really nice and patient as I literally tried every flavor in the case.  This place is a must go.,X1nP5UpBHtCzH1oUWeTaLg
Nu_IcBFRt63p2OHzF2hUig,1/17/14,1,"Flavors of the day are chocolate chip cookies and cream and Neopolitan. And, kouign amann delivery for Petra's 18 months.",xQpO4Jfi-Np3HLmJrQAe0Q
Nu_IcBFRt63p2OHzF2hUig,1/19/14,1,The German chocolate wins me over every time... I can't resist,JxgJymGG6H8Z_sCXlyg25A
Nu_IcBFRt63p2OHzF2hUig,5/10/14,1,"I respectfully disagree with Ty W. on his assessment of the new cup sizes. It looks to me like a 4/8/12/16 oz arrangement, and current pricing would make the 12 oz (three flavors) cup the best value, with perhaps the 8 oz being a decent small stomach alternative.",KRI1kCT7SY6XMX9fBALQYA
Nu_IcBFRt63p2OHzF2hUig,5/16/14,1,Gluten free and whole wheat pastas available.,huKYBfeFtYCOWs4I-GESSw
Nu_IcBFRt63p2OHzF2hUig,5/16/14,1,Nicer owners don't exist,hcnHQ3NSgtASSAJHrD4ZxQ
Nu_IcBFRt63p2OHzF2hUig,7/8/14,1,Like on Facebook to find out the current special flavors.,Wp6j4Jt_gRQ_R9A412OR5A
Nu_IcBFRt63p2OHzF2hUig,8/10/14,1,"Steak and eggs, cafe de giorno = some of the flavors of the day",sLZYkJanCixT6Agd3zeGew
Nu_IcBFRt63p2OHzF2hUig,8/18/14,1,Don't go on a full stomach. Either eat light or start with dessert. Your taste buds will appreciate it.,KRI1kCT7SY6XMX9fBALQYA
Nu_IcBFRt63p2OHzF2hUig,2/22/15,1,A true Italians says it like it is. Thumbs up. Serious creativity.,hjxcsvlnk7E6C6Vs9Pnh2A
Nu_IcBFRt63p2OHzF2hUig,3/1/15,2,OMG ""business closed until further notice"". After all that anticipation :'(,JjKJznvd5f7Io8hFJMGbzA
Nu_IcBFRt63p2OHzF2hUig,5/20/15,1,"Take old reviews and tips with a huge pile of salt! Closed in Feb 2015, re-opened May 2015 under new management and without old pastry chef.",KRI1kCT7SY6XMX9fBALQYA
wBphITYkmX7OFQ-QLTX9lA,8/5/13,1,The milkshakes are crazy good.,CvMVd31cnTfzMUsHDXm4zQ
vbIgxwyyTq03158xRvnfuQ,1/22/14,1,Kids eat free Wednesday with every adult entree ordered. Woo woo!!,4f6CdApcsdOPhcwSOmM4qw
vbIgxwyyTq03158xRvnfuQ,7/5/14,1,"Ribeye was really bad. Completely drenched in a sauce that wasn't good, and covered with greasy onion things. Also overcooked and tough. Disappointed for paying a high cost for something so below par. :(",nOIA_fKjdMWtSPkwnubfyw
0vjPlHp1eZPOyb-bcjp-9g,11/15/14,1,Travis the mgr is awesome. He will accommodate all your needs.,uk61K7Uij2Fc7QDoLsDErw
UzRzN6c8r7Q8T968Kj8QyQ,7/12/14,1,"Too expensive  for the meal,  next time I'm  bringing my own soda and chips",ehdd2YgjurMHao3CC5nNzw
HsFq8grkeYQO5bas_NKwnw,9/23/14,1,"Customer service sucks, rude the way they treat customers. Recommended family to this guy and it was the wrong color. There was jokes posted about it on Facebook. Unreasonable and not willing to repaint it the correct color. Never gonna recommend this place to anybody. Go ahead Juan reply. You'll take the time to reply and say I'm wrong but not work it out in he shop. Just shows your lack of customer service to save face.",uhLHphvJn5afHh8KVXTb_Q
1hY0Q3BYDq6CJDQay2xRQA,3/19/14,1,Free lifting straps when you buy a bottle of iForce BCAA's. Yeah Buddy!!,oOayyTrVO-PbVeXXsh_JEQ
UEULeyxbPLYW21N1qX5ZxA,9/10/13,2,"I am not into painting but thought it would be cool to spend some family time here. As you can see, our paintings are not too shabby! It was definitely 2 1/2 hours of good quality family time!",kSVYpNWA19wUplbdi0U0Uw
0u-2V1M8kHECtYCYHsarXQ,10/30/12,1,"The sisig, Asian BBQ Ribs and Beef Estofado were definitely delish!  Place is clean and server was very friendly & accomodating. Definitely a MUST to try this place! We found a new fave pinoy spot.",sXhy3NgNOlu7UXg1dbcefA
zbBNM_2GaDgEw_C8Kyp2Eg,11/16/13,1,"No Japanese Mayo (Kewpie)! But, clean, lotsa Asian stuff (Korean, Chinese, moshi)",iNPhLi-GsAgecwZHCM1_bA
yhzRoqJrDYku_48CFfi0ig,9/2/15,1,"I love the Iraqi kebab, grape leaves, mint lemonade and baklava!!",K_Yzq-ggw6hMUiYJRIJ2Ow
bn2HqLj_XpPG9UE3mAo5cg,5/31/14,1,Don't go on Mondays they aren't open. :-(,acNhW4wCQLeRIW4g4eKp1Q
futJkLQ9YZw4yMJs011Qzw,11/11/13,1,"First time taking my son here, let's see how they do!",fRbqoHAkgC5MeW3x15mezA
994TtJYxB68eSscnCr94qQ,12/14/13,1,"Props to Bruce, Mike and Marissa. Thanks to them, I think I'll hang out more often and watch more sports!",p8bkZSzubV3KAmduUIo0lQ
z6dQuGM8tyJpP6eVTIWNfg,3/1/15,2,Nicely renovated but the teenie bopper game is strong in here.,ODhV53XhesCBLJVfGsJGNA
z6dQuGM8tyJpP6eVTIWNfg,2/11/15,1,Yummy,WibbH0J_HPep5LLRktu_Ew
dJykd3A9KISqXWDn8-_uHQ,12/24/13,1,The most amazing manicurist ever Myloon! Designs are beautiful. If you want a great mani pedi I highly recommend you go see Myloon and Holly. Great prices and the cleanest shop I have ever been to. Very friendly.  Love this place,Ekx5DUr6wUvNJ_Bf1BU8sg
dJykd3A9KISqXWDn8-_uHQ,12/24/13,1,******,Ekx5DUr6wUvNJ_Bf1BU8sg
dJykd3A9KISqXWDn8-_uHQ,3/28/14,2,Holly does a great pedi! Ingrown toenail? No problem! Myloan does amazing nailwork! Friendly clean and relaxing!,rYs3sqj4vYMRwEZ20cHOuQ
dJykd3A9KISqXWDn8-_uHQ,4/8/14,1,Favorite nail shop. Always happy with the service. My manicures and pedicure are always the best. Love the designs My Loan does. Nails are always different each time I come.,Ekx5DUr6wUvNJ_Bf1BU8sg
tZYDgckrbIcz-Sf_-1OgOg,8/31/13,1,Don't EVER trust a review when it's the only review on the profile :/,nKVFeezgxGMTQEw4T9BmPQ
jk8FdDLywUHdjXldS8vtAQ,8/17/13,1,"$3.49 regular, $4.75 large, $6.49 monster sizes. Get stamp card. :)",Z6mx5OClrvg_C0xBW34kxA
jk8FdDLywUHdjXldS8vtAQ,8/17/13,2,Now hiring!,XHkzCzmIAB3DnjQO7v6jww
jk8FdDLywUHdjXldS8vtAQ,8/18/13,1,Cantaloupe for a limited time only!,ucKJFC8_cVK0NbW5uk4xTQ
jk8FdDLywUHdjXldS8vtAQ,8/22/13,1,Best in the business. No one comes close. It's the gelato of the shave ice community.,d7avlb17tMYayryONp4WgQ
jk8FdDLywUHdjXldS8vtAQ,8/25/13,1,the small is big!,mgViQiuQG_3d2CmLTNW9rA
jk8FdDLywUHdjXldS8vtAQ,8/25/13,1,It!,kjT_xX4zk8XuqP0YBGa5tg
jk8FdDLywUHdjXldS8vtAQ,8/27/13,1,Yeah baby.,HOaWRV72ZQs0me1geSqBzg
jk8FdDLywUHdjXldS8vtAQ,9/1/13,1,"Black sesame, mochi, condensed milk with egg custard.",EmvmrK6UG3LBpW-j1OGb-Q
jk8FdDLywUHdjXldS8vtAQ,9/4/13,1,"Just get the coconut. Oh, & one for you too.",kjT_xX4zk8XuqP0YBGa5tg
jk8FdDLywUHdjXldS8vtAQ,9/7/13,1,Going to try cantaloupe naked!,pFoUTiCa5Dpkxv_teTET-A
jk8FdDLywUHdjXldS8vtAQ,9/10/13,1,This place is the BEST!,XVFde1miFLh4D0DweJO-Ng
jk8FdDLywUHdjXldS8vtAQ,12/23/14,1,Cookie Butter Shaved Ice! Enough Said!,cT_uGalkFKsnxHjelDxb5w
Eexp976MUmMDECm-r0BxTQ,8/1/15,1,Our go to. No question. Deval kills it for us every time.,RQkr9aUJ0v0sIYqObEESmA
7zyyc0eWB258D9YW8DjVYg,5/20/14,1,"Friendly, knowledgeable staff. Fast service.",zV-m715h7mTBwSORtn2tQQ
Teh_EVYI5EZlrCDAmUP69w,3/20/14,1,Starbucks gift cards are now accepted at this location.,Yw-Q_4QrwWffjnHWLvo4kw
Teh_EVYI5EZlrCDAmUP69w,8/6/15,1,Ordered a venti Americano over ice which was promptly delivered. Unfortunately the kitchen had all sorts of carts full of supplies blocking off the seating along the side. Plus the indoor temperature was most uncomfortable thus too warm.,Q2jWOzEmkl6Zys2R1fFZWg
OgxpW_ZWDJ53m7s449Ufrg,5/4/15,1,Closed down- health criteria and cleaning wasn't up to standards.,dax-57_2pV74NDCERIaFeA
dRas-lkshHzfN3kY8chwcA,9/6/13,1,"The Pork Terrine appetizer is delectable, the Porterhouse Steak is tender and juicy, and the Sea Bass divine. Top it off with wonderful service. Well done!",0qfftO54idymAc-6LPVTbA
wXMX8t4EydO9Xeb4UefkcQ,11/3/13,2,Opens at 6 am. Not busy and everything looked and smelled fresh.,QT0IMyO8ktSq3PD9Z0Hf7w
l_mkUT8tJBlP1qAHzq0yJQ,3/12/14,1,Raising awareness of Endometriosis,VfW0f0d4OMG74f41yxwn8w
4SEaQmnUIpqZXPyCmHZc1A,1/23/14,1,GF Pizza!,Po1C4cqO3i8MCEn-h1d7jQ
b7prZvrrRV8RyymqXNLKmQ,3/3/14,1,"First time here, excited to try authentic Mexican food",bTzikIvv7LqaMo80o9tcrQ
b7prZvrrRV8RyymqXNLKmQ,8/24/13,1,You may want to look over the entire menu first to save yourself time from going back and forth to order more food...yes it is that good! Not your typical Mexican food...very authentic!,rd37CUAM-Sl3EFntXo37Cw
7Q19H5nM3oFRyCg_j0QV1A,9/14/13,1,picking one thing and doing it well has paid off here.  burgers and beer are great!,HpPKOhL2AyHviDf2IM7Yng
7Q19H5nM3oFRyCg_j0QV1A,11/1/14,2,Picacho Pecan Pie Ale? Yes please!,ODhV53XhesCBLJVfGsJGNA
pgqGHUQ4y6S0WMuq94ToBg,4/18/15,1,"Usually to pay i use my Starbucks reward card on my iphone, you cant do that here.",FLmiT_VrAhsRI4jZR4DFSg
RsHTIOVFfmrnnhp-Z9YP8Q,5/21/15,1,"You may think of this as a dinner spot, but their brunch is one of the very best. Try the fried poached eggs (found on many dishes, or you can side-order them) and get at least 1 pork cinnamon roll to share as an appetizer. Just don't bring your small kids there. It's not the place for them. Please and thank you.",MtmXN0QIW5xQtTmUvJsejg
ZngK9Tek56lbXTZZCbJPIg,4/12/14,1,"Just leaving, ran over a 5 ft rattlesnake on my bike today. He wasn't too happy about it.",ewnwxqKtpDv8erOIZkCpjA
2qWYCf0GW1QHliX6zsecGg,6/17/15,1,"Map wrong, phone # wrong. I was unable to find this place and unable to Google it. Shame cause it sounds damn good.",PFg_sTO-yCdhGl9ukyt4bw
L1BwqM-zm5zdZYaDGrrOrQ,9/2/13,1,This off mall location offers a few more things than mall locations.  Eating area is small and fills up quick. Plus drive thru option is nice too.,NJr3BrZmavIuzKxE5W-aoQ
Eq-w1GBZLdEbrtNDwVncYA,8/20/14,1,Super friendly service. Clean store. Incredible macaroons!,5s0YP_ZMshAYPb0VdSfukw
BNXAhKwPpqlMOFtTf2IohQ,8/31/13,1,Twisted Rose's apple stuffed w pulled pork is the best thing here!  Pair it w a red (obviously),1diI7PX0AxbbtiUB7nPbuQ
Zbb8W4K1iF9-eErJVXCnZQ,5/12/15,1,So I want to come here but can't figure out if this yelp thing was put up as a joke or what. I don't want to drunk stumble to someone's house and not be welcomed.,kvBQIX-3m9XVeBzPxjY9QA
uNlyL9PbetafZaeIewUhuQ,12/5/13,1,They put cream cheese in my Alaskan rolls. Supposed to only be salmon and avocado. 5 demerits.,ifFTbGgwjXALO1PgMHzrTQ
FncEp_Bs9JJxthNk44OQrQ,9/4/13,1,Get there before rush-hour if you want to be to work on time.,Z2SpbGUDu_dVJ7UeMBBp7A
nqLoF0npr1E7hX1OpUWPkw,3/28/15,1,They're selling a $10 mod for $60 and making it sound like a kickass deal,taJ56XQ5Y_oKiADTlrWzjw
bmDxQtcomhE5MGLI3vWHhA,3/18/14,1,Buy the Boba Babes a drink.,XHkzCzmIAB3DnjQO7v6jww
bmDxQtcomhE5MGLI3vWHhA,5/10/14,1,"This place would be so cool, if they hired cutier girls! #true #nobooty",V6KpwCzpmL-GNydRPHMVbw
bmDxQtcomhE5MGLI3vWHhA,5/31/14,1,Ask for the secret menu!,FNWMJm61AHt1853p5XHLlQ
bmDxQtcomhE5MGLI3vWHhA,7/6/14,1,Boba are good...being served by girls in lingerie makes it better ;) Hubby was all smile ;),sXhy3NgNOlu7UXg1dbcefA
yC6OzkWd3bzHfcMZm7WpWQ,11/21/13,1,Cheating on the Vig Uptown,q9XgOylNsSbqZqF_SO3-OQ
yC6OzkWd3bzHfcMZm7WpWQ,12/6/14,1,Free shots!,CYHX8nnPoqclfWSsl1JWnA
Uw3Mo5JSfAnxBLqX9AnbUQ,12/24/13,1,Their coffee is AMAZING! The end.,7G-n3IpqUDiBKD6t5unHkg
3FhOLs1Sxc89loLnIAQl1g,8/17/14,1,They catered my party today and every single person LOVED it! Food was made fresh with high quality ingredients. 5 stars!!!,47Axeg0deIegNhwatMhC9A
3FhOLs1Sxc89loLnIAQl1g,9/1/14,1,"Thumbs up on the carne asada burrito. If u decide to get the shredded beef,  highly suggest getting it smothered w/the green sauce. Friendly service (cute,  high school girl. Don't know her name)",yNxdgWJoCwg3cdO-N03nhQ
3FhOLs1Sxc89loLnIAQl1g,9/18/14,1,Sam's the man!!,oOayyTrVO-PbVeXXsh_JEQ
3FhOLs1Sxc89loLnIAQl1g,6/16/15,2,Due to new ownership of the bar maribels will close their doors until they find a new location,61XSStZdEvC81xPuDCG8ow
4KUtlXKejC8saY5euhDVrA,10/17/13,1,So first time here....don't waste your time....waited for EVER for my food and was the only one there....some kid at register feeding his face while taking my order....so then I get home and bite into my beef shawarma....????....wth?  Definitely NOT like any shawarma I've ever had...crispy pita on the outside and mushy on the inside....yuck....not a good texture at all....I say I will stick with The Greek Pita just a few blocks down the road.  Sorry,yVPgSH5gDBM0TJJOh6hnug
r5dz4mQoI3BKfJww4Qt-aw,9/23/13,1,They have a small selection of cronuts.,pFoUTiCa5Dpkxv_teTET-A
r5dz4mQoI3BKfJww4Qt-aw,10/20/13,1,Cronuts are currently $3 each,2HmHgW3hRYvXYFmQyQtLuw
r5dz4mQoI3BKfJww4Qt-aw,12/11/13,1,Cronuts are the answer to any question.,xQpO4Jfi-Np3HLmJrQAe0Q
r5dz4mQoI3BKfJww4Qt-aw,5/15/14,1,I've never seen one cop here even though this is right up the street from Northwest Area Command.,xQpO4Jfi-Np3HLmJrQAe0Q
q5djI4f2VU28yKGp8IQjPQ,11/4/13,1,Closed!?,KtNT8biTJlbAFh-APgO7-w
zbjPg_vvxCWkFjeEvVpmnA,7/25/14,1,$2 off $10 purchase via Yelp check-in. After 4pm weekend special Build-your-own-wrap $5.99,TdjT7TgOWhBxhd_lgGygCA
u6EUXOSFnjxvzLll4D21bA,3/20/14,3,"finally a legit Sushi place, they got fresh wasabi",hjJPKQ1Ah91h3fVbc8GsOg
u6EUXOSFnjxvzLll4D21bA,3/25/14,1,Oh My God roll - you won't be disappointed,u8Nb6ggdUFleRZjuRJRO3A
cptcG-dpDnzug_FC4Oq20Q,9/17/13,1,Bombay spice aka bombotle. (Bombay+Chipotle),_8v8kVeB5ECWnmxjjpRPhA
wKRYdhsmZF4n5CTBfvE12g,1/15/14,1,Omg john is amazing! They rock,uJZDBTFk40t9-KXjbYGY2Q
wvG_Tj2iCLSjlFNoCfMY9Q,9/14/13,1,Free entry. Great learning about our local nature,bRIk0mT3GU51Zsrn2UpKIg
2pjLeLgjPJYelEiuWFYB-g,10/20/13,1,"Get the scramble, avoid the mimosa.",tha1bsWQNbDTnHYMk48vGA
Iqac6yHWuaSf4p8qY9-TPQ,3/26/14,1,Awesome hidden gem!,kW7dC5R7-55qeUN-ZkNFMA
oeUCpP2rGiYcZrHUhiysdg,1/23/14,1,Mon-Fri 10-11am with every adult crepe purchased you get a free kid's crepe!,Cw3UMmYeqqx1u4HIWaWw3w
